OrderDate,_StoreID,_ProductID,Order Quantity,Discount Applied,Unit Cost,Unit Price,year,day_of_month,week_of_year,month_sin,month_cos,day_of_week_sin,day_of_week_cos,Sales Channel_In-Store,Sales Channel_Online,Sales Channel_Wholesale,lag_1,lag_2,lag_3,lag_4,lag_5,rolling_mean_7,rolling_std_7,rolling_min_7,rolling_max_7,ewm_mean_7,ewm_std_7,rolling_mean_14,rolling_std_14,rolling_min_14,rolling_max_14,ewm_mean_14,ewm_std_14,rolling_mean_30,rolling_std_30,rolling_min_30,rolling_max_30,ewm_mean_30,ewm_std_30,diff_1
2020-07-14,104,32,8.0,0.05,2134.62,3953.0,2020,14,29,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,4.0,3.0,8.0,8.0,8.0,6.0,2.2360679774998333,3.0,8.0,5.289615654471158,2.342765497522939,5.142857142857143,2.381245403214384,1.0,8.0,5.1761457132875,2.364717545283623,4.566666666666666,2.4166567578076608,1.0,8.0,4.853266977076932,2.3646435274163333,4.0
2020-07-14,127,22,4.0,0.15,2021.73,2847.5,2020,14,29,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1.0,0.0,0.0,8.0,4.0,3.0,8.0,8.0,6.142857142857143,2.3401261667249247,3.0,8.0,5.967211740853369,2.392360806665591,5.428571428571429,2.4718191903717517,1.0,8.0,5.5526596181825,2.416328393209598,4.566666666666666,2.4166567578076608,1.0,8.0,5.056282010813904,2.4184749571226134,-4.0
2020-07-14,34,21,3.0,0.1,1804.18,2505.8,2020,14,29,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.0,1.0,0.0,4.0,8.0,4.0,3.0,8.0,6.142857142857143,2.3401261667249247,3.0,8.0,5.4754088056400265,2.2669556936005244,5.642857142857143,2.169974932756402,2.0,8.0,5.345638335758167,2.3152023373684645,4.666666666666667,2.324284588981022,1.0,8.0,4.988134784309781,2.3540020357374822,-1.0
2020-07-14,91,43,7.0,0.15,681.79,1065.3,2020,14,29,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1.0,0.0,0.0,3.0,4.0,8.0,4.0,3.0,5.428571428571429,2.4397501823713563,3.0,8.0,4.85655660423002,2.2791970631619187,5.5,2.2786635759382388,2.0,8.0,5.032886557657079,2.308715949938399,4.633333333333334,2.3412836640190067,1.0,8.0,4.859868024031731,2.3303660945731224,4.0
2020-07-14,7,47,3.0,0.075,2533.4,5507.4,2020,14,29,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.0,1.0,0.0,7.0,3.0,4.0,8.0,4.0,5.285714285714286,2.288688541085338,3.0,8.0,5.392417453172515,2.213835678759206,5.428571428571429,2.2088732148135692,2.0,8.0,5.295168349969469,2.2585442795194797,4.8,2.325273435904713,1.0,8.0,4.9979410547393615,2.3165074737103355,-4.0
2020-07-14,244,8,5.0,0.15,411.98,958.1,2020,14,29,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,3.0,7.0,3.0,4.0,8.0,4.571428571428571,2.070196678027061,3.0,8.0,4.794313089879386,2.2198766209581113,5.5,2.103111248383421,3.0,8.0,4.9891459033068735,2.25309434465278,4.7,2.3363691253000116,1.0,8.0,4.8690416318529515,2.2954794485798673,2.0
2020-07-15,295,21,5.0,0.05,906.11,1849.2,2020,15,29,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1.0,0.0,0.0,5.0,3.0,7.0,3.0,4.0,4.857142857142857,1.9518001458970748,3.0,8.0,4.845734817409539,1.9248750189103059,5.428571428571429,2.1018045621756487,3.0,8.0,4.990593116199291,2.0975201795044196,4.833333333333333,2.229633236165999,1.0,8.0,4.87749055883018,2.2204383815742434,0.0
2020-07-15,134,35,5.0,0.15,3455.59,6170.7,2020,15,29,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,5.0,5.0,3.0,7.0,3.0,5.0,1.9148542155126902,3.0,8.0,4.8843011130571545,1.6685513584779583,5.5,2.066211695163571,3.0,8.0,4.991847367372719,1.9526878385940736,4.8,2.2190398669321953,1.0,8.0,4.885394393744362,2.1478353725630623,0.0
2020-07-15,66,13,7.0,0.05,1107.04,2700.1,2020,15,29,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1.0,0.0,0.0,5.0,5.0,5.0,3.0,7.0,4.571428571428571,1.397276262011541,3.0,7.0,4.913225834792866,1.4460207347251939,5.357142857142857,2.02321689232928,3.0,8.0,4.992934385056357,1.817855722248848,4.866666666666666,2.192987779787846,1.0,8.0,4.892788303825371,2.07759265425763,2.0
2020-07-15,338,12,3.0,0.05,672.14,1018.4,2020,15,29,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1.0,0.0,0.0,7.0,5.0,5.0,5.0,3.0,5.0,1.6329931618554683,3.0,7.0,5.4349193760946495,1.587704790749016,5.571428571428571,2.027286390693248,3.0,8.0,5.260543133715509,1.8344719312389561,4.933333333333334,2.2273121784406116,1.0,8.0,5.028737445514057,2.0772931713920375,-4.0
2020-07-15,27,35,3.0,0.05,3130.78,5306.4,2020,15,29,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0,3.0,7.0,5.0,5.0,5.0,5.0,1.6329931618554683,3.0,7.0,4.8261895320709876,1.7853674572600693,5.214285714285714,2.0068563793835597,3.0,8.0,4.9591373825534415,1.884807758226667,4.866666666666666,2.255007199825389,1.0,8.0,4.897851158706699,2.072129012766114,0.0
2020-07-15,243,16,4.0,0.05,2048.59,2626.4,2020,15,29,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,0.0,1.0,3.0,3.0,7.0,5.0,5.0,4.428571428571429,1.5118578920368997,3.0,7.0,4.369642149053241,1.7664022795993273,4.857142857142857,1.9158104473902544,3.0,8.0,4.69791906487965,1.8858628389043017,4.7,2.199529730302077,1.0,8.0,4.775409148467557,2.0595109194791306,1.0
2020-07-15,74,5,8.0,0.15,469.0,837.5,2020,15,29,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,4.0,3.0,3.0,7.0,5.0,4.571428571428571,1.397276262011541,3.0,7.0,4.27723161178993,1.5394874913167702,4.571428571428571,1.696797241605746,3.0,8.0,4.604863189562363,1.772821836994052,4.633333333333334,2.189053225252523,1.0,8.0,4.725382751792231,2.001368075363151,4.0
2020-07-15,132,6,1.0,0.075,514.02,917.9,2020,15,29,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0,8.0,4.0,3.0,3.0,7.0,5.0,1.9148542155126902,3.0,8.0,5.207923708842448,2.1929827929663848,4.928571428571429,1.8590438284354487,3.0,8.0,5.057548097620715,2.039193389270986,4.766666666666667,2.269487764374078,1.0,8.0,4.936648380708862,2.1015598906335993,-7.0
2020-07-15,183,9,8.0,0.1,2261.92,2827.4,2020,15,29,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,1.0,8.0,4.0,3.0,3.0,4.428571428571429,2.439750182371327,1.0,8.0,4.155942781631836,2.7349961054701946,4.714285714285714,2.1277858274442263,1.0,8.0,4.51654168460462,2.377537373166912,4.766666666666667,2.269487764374078,1.0,8.0,4.682671065824419,2.2581368769406405,7.0
2020-07-16,155,4,4.0,0.1,618.68,1145.7,2020,16,29,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1.0,0.0,0.0,8.0,1.0,8.0,4.0,3.0,4.857142857142857,2.7945525240230933,1.0,8.0,5.116957086223877,2.9736463307544967,4.714285714285714,2.1277858274442263,1.0,8.0,4.981002793324004,2.5316124538762326,4.9,2.339319087491791,1.0,8.0,4.896692287384134,2.3360819571018907,-4.0
2020-07-16,21,43,4.0,0.05,641.59,844.2,2020,16,29,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1.0,0.0,0.0,4.0,8.0,1.0,8.0,4.0,4.428571428571429,2.636736799982305,1.0,8.0,4.837717814667908,2.627706295047858,4.714285714285714,2.1277858274442263,1.0,8.0,4.8502024208808034,2.3820749840753055,5.0,2.228344058124618,1.0,8.0,4.838841172069029,2.270550081610904,0.0
2020-07-16,231,46,7.0,0.15,2919.99,3792.2,2020,16,29,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.0,1.0,0.0,4.0,4.0,8.0,1.0,8.0,4.571428571428571,2.5727509827123987,1.0,8.0,4.628288361000931,2.3091432861554897,4.785714285714286,2.082105865503677,1.0,8.0,4.736842098096696,2.2377811194562955,5.0,2.228344058124618,1.0,8.0,4.784722386774253,2.2060652790521584,3.0
2020-07-16,157,13,8.0,0.05,1139.67,1809.0,2020,16,29,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.0,1.0,0.0,7.0,4.0,4.0,8.0,1.0,5.142857142857143,2.6095064302514923,1.0,8.0,5.221216270750698,2.286827345594444,4.785714285714286,2.082105865503677,1.0,8.0,5.038596485017137,2.2310010601288033,5.2,2.1237572430921086,1.0,8.0,4.9276435231113975,2.2043453878812884,1.0
2020-07-16,244,14,2.0,0.3,2648.98,3839.1,2020,16,29,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.0,0.0,1.0,8.0,7.0,4.0,4.0,8.0,5.714285714285714,2.7516228977512034,1.0,8.0,5.915912203063024,2.3688167965713207,5.142857142857143,2.1788191176076808,1.0,8.0,5.4334502870148516,2.3248835757776676,5.3,2.1837961253838167,1.0,8.0,5.1258600700074375,2.2660522431810923,-6.0
2020-07-16,186,10,6.0,0.075,2980.96,6083.6,2020,16,29,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1.0,0.0,0.0,2.0,8.0,7.0,4.0,4.0,4.857142857142857,2.8535691936340317,1.0,8.0,4.936934152297268,2.750065971094644,4.928571428571429,2.335817620458397,1.0,8.0,4.975656915412872,2.4802074952935453,5.1,2.202662965124492,1.0,8.0,4.924191678394054,2.3267477335138205,4.0
2020-07-16,3,19,4.0,0.1,2257.97,3370.1,2020,16,29,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1.0,0.0,0.0,6.0,2.0,8.0,7.0,4.0,5.571428571428571,2.29906813420447,2.0,8.0,5.202700614222951,2.4329731763883626,5.0,2.3533936216582023,1.0,8.0,5.112235993357822,2.3370527526798135,5.233333333333333,2.1283526628524823,1.0,8.0,4.99359866688476,2.2664378326039745,-2.0
2020-07-17,130,10,8.0,0.4,3272.88,5741.9,2020,17,29,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.0,1.0,0.0,4.0,6.0,2.0,8.0,7.0,5.0,2.081665999466146,2.0,8.0,4.902025460667213,2.1808113801173046,4.928571428571429,2.3685206585314145,1.0,8.0,4.963937860910113,2.2107735853269865,5.166666666666667,2.1348234738188077,1.0,8.0,4.929495527085743,2.206122396292486,4.0
2020-07-17,354,1,2.0,0.05,646.42,964.8,2020,17,29,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1.0,0.0,0.0,8.0,4.0,6.0,2.0,8.0,5.571428571428571,2.29906813420447,2.0,8.0,5.67651909550041,2.380419096110354,5.0,2.449489742783172,1.0,8.0,5.368746146122097,2.3201161107301234,5.3,2.1837961253838167,1.0,8.0,5.127592589854405,2.2675127933938364,-6.0
2020-07-17,230,24,4.0,0.4,586.12,723.6,2020,17,29,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.0,1.0,0.0,2.0,8.0,4.0,6.0,2.0,5.285714285714286,2.6276913640612363,2.0,8.0,4.757389321625308,2.6845101413718044,4.928571428571429,2.525692158423281,1.0,8.0,4.919579993305818,2.465251554740541,5.133333333333334,2.2396633572979163,1.0,8.0,4.925812422767025,2.32822373411369,2.0
2020-07-17,307,14,6.0,0.075,1338.66,2974.8,2020,17,29,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1.0,0.0,0.0,4.0,2.0,8.0,4.0,6.0,4.857142857142857,2.5448360411214135,2.0,8.0,4.568041991218981,2.3516865149734687,5.0,2.4806946917841635,1.0,8.0,4.796969327531709,2.3178373882986034,5.133333333333334,2.2396633572979163,1.0,8.0,4.86608258904012,2.263718790161545,2.0
2020-07-17,204,19,8.0,0.075,2215.02,3886.0,2020,17,29,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1.0,0.0,0.0,6.0,4.0,2.0,8.0,4.0,4.571428571428571,2.225394561056745,2.0,8.0,4.926031493414236,2.143914595178191,5.142857142857143,2.4762609175666643,1.0,8.0,4.957373417194148,2.1991271998936206,5.066666666666666,2.1803722132942647,1.0,8.0,4.939238551037532,2.2077345317104866,2.0
2020-07-17,200,1,1.0,0.1,1078.16,1996.6,2020,17,29,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.0,1.0,0.0,8.0,6.0,4.0,2.0,8.0,5.428571428571429,2.225394561056773,2.0,8.0,5.694523620060677,2.348256345477436,5.142857142857143,2.4762609175666643,1.0,8.0,5.363056961568262,2.3115780359677744,5.066666666666666,2.1803722132942647,1.0,8.0,5.136707031615755,2.268158116571692,-7.0
2020-07-17,207,5,8.0,0.075,87.23,207.7,2020,17,29,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1.0,0.0,0.0,1.0,8.0,6.0,4.0,2.0,4.714285714285714,2.7516228977511767,1.0,8.0,4.520892715045507,2.992768643293333,5.142857142857143,2.4762609175666643,1.0,8.0,4.781316033359161,2.6457320663780863,4.833333333333333,2.2296332361659994,1.0,8.0,4.869822706995384,2.4250863894148824,7.0
2020-07-17,85,1,6.0,0.05,347.86,790.6,2020,17,29,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1.0,0.0,0.0,8.0,1.0,8.0,6.0,4.0,5.285714285714286,2.9840847683606446,1.0,8.0,5.390669536284131,3.0602759891689084,5.142857142857143,2.4762609175666643,1.0,8.0,5.210473895577939,2.71216033935725,5.0,2.2742941307367057,1.0,8.0,5.071769629124715,2.4725210197669805,-2.0
2020-07-17,364,41,2.0,0.05,2951.69,5366.7,2020,17,29,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.0,0.0,1.0,6.0,8.0,1.0,8.0,6.0,5.0,2.7688746209727015,1.0,8.0,5.5430021522130986,2.66555531512253,5.285714285714286,2.4629117048595197,1.0,8.0,5.315744042834214,2.5401990419758347,5.066666666666666,2.2732831086237377,1.0,8.0,5.131655459503765,2.402653647188435,-4.0
2020-07-17,220,47,4.0,0.05,458.28,1145.7,2020,17,29,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1.0,0.0,0.0,2.0,6.0,8.0,1.0,8.0,5.0,2.7688746209727015,1.0,8.0,4.657251614159824,2.8416241673203917,5.142857142857143,2.597547448508441,1.0,8.0,4.873644837122986,2.638261732714892,4.866666666666666,2.2702473408211987,1.0,8.0,4.929613171793845,2.4520655999671552,2.0
2020-07-17,204,19,2.0,0.4,2403.16,3939.6,2020,17,29,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.0,1.0,0.0,4.0,2.0,6.0,8.0,1.0,5.0,2.7688746209727015,1.0,8.0,4.4929387106198675,2.480043646222489,4.928571428571429,2.5559669467673105,1.0,8.0,4.7571588588399205,2.4753487005987695,4.866666666666666,2.2702473408211987,1.0,8.0,4.869638128452307,2.3829958997013874,-2.0
2020-07-17,16,36,2.0,0.4,1637.75,2599.6,2020,17,29,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,2.0,4.0,2.0,6.0,8.0,4.428571428571429,2.9358214555806335,1.0,8.0,3.8697040329649006,2.4438570922595537,4.5,2.503843199809198,1.0,8.0,4.389537677661265,2.5012773458588873,4.833333333333333,2.305665186887065,1.0,8.0,4.68450018468119,2.4138029248194894,0.0
2020-07-17,161,6,8.0,0.075,110.75,194.3,2020,17,29,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1.0,0.0,0.0,2.0,2.0,4.0,2.0,6.0,3.5714285714285716,2.5727509827123702,1.0,8.0,3.4022780247236755,2.28998534311284,4.5,2.503843199809198,1.0,8.0,4.070932653973096,2.4764424834739582,4.666666666666667,2.324284588981023,1.0,8.0,4.511306624379178,2.429091404372165,6.0
2020-07-18,317,8,3.0,0.05,505.45,1098.8,2020,18,29,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.0,0.0,0.0,8.0,2.0,2.0,4.0,2.0,4.571428571428571,2.7602622373694157,2.0,8.0,4.551708518542757,2.925267725213855,4.642857142857143,2.6488645711858325,1.0,8.0,4.594808300110016,2.690015781688838,4.833333333333333,2.3792686986193594,1.0,8.0,4.736383616354715,2.5059336345274774,-5.0
2020-07-18,73,13,1.0,0.075,655.26,1092.1,2020,18,29,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.0,0.0,0.0,3.0,8.0,2.0,2.0,4.0,3.857142857142857,2.3401261667248554,2.0,8.0,4.163781388907068,2.635260812672861,4.571428571428571,2.6808232293109477,1.0,8.0,4.382167193428681,2.566685398211407,4.766666666666667,2.4023455970813328,1.0,8.0,4.624358866912475,2.4622762628062933,-2.0
2020-07-18,18,7,5.0,0.1,699.41,958.1,2020,18,29,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,1.0,3.0,8.0,2.0,2.0,3.142857142857143,2.340126166724833,1.0,8.0,3.3728360416803005,2.71993208759994,4.071428571428571,2.6447127432871618,1.0,8.0,3.9312115676381905,2.6707709705808576,4.633333333333334,2.498045212772867,1.0,8.0,4.390529262595542,2.5479010933706623,4.0
2020-07-18,322,13,7.0,0.05,1286.4,2010.0,2020,18,29,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.0,0.0,0.0,5.0,1.0,3.0,8.0,2.0,3.5714285714285716,2.370453040886376,1.0,8.0,3.779627031260225,2.475418975260305,4.285714285714286,2.5848246906354566,1.0,8.0,4.0737166919530985,2.514776837053965,4.633333333333334,2.498045212772867,1.0,8.0,4.4298499553313135,2.469041500156134,2.0
2020-07-18,167,3,4.0,0.1,1234.94,1929.6,2020,18,29,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.0,0.0,0.0,7.0,5.0,1.0,3.0,8.0,4.0,2.7080128015453035,1.0,8.0,4.584720273445169,2.619997572031434,4.5,2.6818478130400476,1.0,8.0,4.463887799692685,2.5586174628814446,4.633333333333334,2.498045212772867,1.0,8.0,4.595666087245422,2.472911188423144,-3.0
2020-07-18,353,38,8.0,0.15,312.35,743.7,2020,18,29,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0.0,4.0,7.0,5.0,1.0,3.0,4.285714285714286,2.5634797778466134,1.0,8.0,4.438540205083877,2.285406003632472,4.357142857142857,2.6488645711858347,1.0,8.0,4.402036093066994,2.387557953321316,4.666666666666667,2.482119968943857,1.0,8.0,4.557236017100556,2.3964365165568124,4.0
2020-07-18,148,9,5.0,0.2,4754.32,5942.9,2020,18,29,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0.0,8.0,4.0,7.0,5.0,1.0,5.142857142857143,2.672612419124258,1.0,8.0,5.328905153812908,2.586877373942933,4.357142857142857,2.6488645711858347,1.0,8.0,4.881764613991395,2.559560787763599,4.833333333333333,2.533681161844369,1.0,8.0,4.779349822448907,2.4723300596118007,-3.0
2020-07-18,50,17,6.0,0.05,2198.94,3664.9,2020,18,29,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.0,0.0,0.0,5.0,8.0,4.0,7.0,5.0,4.714285714285714,2.3603873774083324,1.0,8.0,5.246678865359681,2.2455767587989928,4.642857142857143,2.468482650011254,1.0,8.0,4.897529332125876,2.383186435661528,4.866666666666666,2.528913264398475,1.0,8.0,4.793585317774784,2.391883410439983,1.0
2020-07-18,346,19,3.0,0.075,3219.82,3879.3,2020,18,29,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0.0,6.0,5.0,8.0,4.0,7.0,5.142857142857143,2.26778683805538,1.0,8.0,5.435009149019761,1.976385658176522,4.5,2.31217513310602,1.0,8.0,5.044525421175759,2.252455443927067,4.8,2.4691196253194994,1.0,8.0,4.871418523079636,2.3329965147598846,-3.0
2020-07-18,347,14,8.0,0.4,720.38,1125.6,2020,18,29,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.0,0.0,0.0,3.0,6.0,5.0,8.0,4.0,5.428571428571429,1.7182493859684826,3.0,8.0,4.82625686176482,2.055870355279682,4.285714285714286,2.301456777066061,1.0,8.0,4.7719220316856585,2.217491761508236,4.866666666666666,2.388670577211675,1.0,8.0,4.750681844171273,2.3044261416946625,5.0
2020-07-18,132,20,7.0,0.1,1171.43,1889.4,2020,18,29,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.0,0.0,0.0,8.0,3.0,6.0,5.0,8.0,5.857142857142857,1.9518001458971115,3.0,8.0,5.619692646323616,2.318047323298828,4.714285714285714,2.399633671676105,1.0,8.0,5.202332427460904,2.3576270935517214,4.866666666666666,2.388670577211675,1.0,8.0,4.960315273579578,2.372122954713216,-1.0
2020-07-18,290,40,8.0,0.05,1221.01,1822.4,2020,18,29,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.0,0.0,0.0,7.0,8.0,3.0,6.0,5.0,5.857142857142857,1.9518001458971115,3.0,8.0,5.964769484742712,2.10873910909725,4.928571428571429,2.4640269015229013,1.0,8.0,5.442021437132784,2.2846094910914188,4.966666666666667,2.4138013136149326,1.0,8.0,5.091907836574444,2.3502523699874316,1.0
2020-07-19,249,25,5.0,0.075,804.8,1031.8,2020,19,29,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1.0,0.0,0.0,8.0,7.0,8.0,3.0,6.0,6.428571428571429,1.9023794624227512,3.0,8.0,6.473577113557035,2.059413431942693,5.357142857142857,2.4371213428059755,1.0,8.0,5.783085245515079,2.3103650735178856,5.1,2.4684212461157933,1.0,8.0,5.279526685827706,2.3864894384378976,-3.0
2020-07-19,335,16,3.0,0.075,86.43,201.0,2020,19,29,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,0.0,1.0,5.0,8.0,7.0,8.0,3.0,6.0,1.825741858350607,3.0,8.0,6.105182835167776,1.9120376481581856,5.571428571428571,2.2434275189911945,1.0,8.0,5.678673879446403,2.1685004042941953,5.033333333333333,2.4422055229017756,1.0,8.0,5.261492706096886,2.3092789875398587,-2.0
2020-07-19,74,13,5.0,0.05,2253.88,3886.0,2020,19,29,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,3.0,5.0,8.0,7.0,8.0,5.714285714285714,2.138089935299431,3.0,8.0,5.328887126375832,2.2025300388851607,5.214285714285714,2.224983022530603,1.0,8.0,5.321517362186883,2.2289759040975587,4.866666666666666,2.4030631792939063,1.0,8.0,5.1155899508648295,2.3039171015076545,2.0
2020-07-19,105,27,1.0,0.075,700.69,1112.2,2020,19,29,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1.0,0.0,0.0,5.0,3.0,5.0,8.0,7.0,5.571428571428571,2.149196970742271,3.0,8.0,5.246665344781874,1.913639308734354,5.357142857142857,2.134231724753668,1.0,8.0,5.2786483805619655,2.078161050225277,4.966666666666667,2.3412836640190093,1.0,8.0,5.108132534680002,2.228545355007387,-4.0
2020-07-19,136,38,7.0,0.15,146.26,247.9,2020,19,29,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,0.0,1.0,1.0,5.0,3.0,5.0,8.0,5.285714285714286,2.627691364061236,1.0,8.0,4.184999008586406,2.5867905763488963,5.357142857142857,2.134231724753668,1.0,8.0,4.7081619298203705,2.4537936147813726,4.8,2.441028613034912,1.0,8.0,4.84309172599097,2.3874044527830907,6.0
2020-07-19,198,20,2.0,0.05,2711.49,3819.0,2020,19,29,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,7.0,1.0,5.0,3.0,5.0,5.142857142857143,2.4784787961282246,1.0,8.0,4.888749256439804,2.5984686940876567,5.5,2.1750331562459424,1.0,8.0,5.013740339177655,2.4232078958700356,4.9,2.468421246115792,1.0,8.0,4.982247098507681,2.371168636909157,-5.0
2020-07-19,169,32,8.0,0.3,3229.07,3986.5,2020,19,29,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,0.0,1.0,2.0,7.0,1.0,5.0,3.0,4.428571428571429,2.572750982712394,1.0,8.0,4.166561942329853,2.62478008106011,5.142857142857143,2.3157368940873515,1.0,8.0,4.6119082939539675,2.493851356243965,4.7,2.451600462470624,1.0,8.0,4.789844059894283,2.4114283181754534,6.0
2020-07-19,127,35,6.0,0.05,2273.31,3919.5,2020,19,29,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1.0,0.0,0.0,8.0,2.0,7.0,1.0,5.0,4.428571428571429,2.572750982712394,1.0,8.0,5.12492145674739,2.895114542036048,5.428571428571429,2.4087751663859702,1.0,8.0,5.063653854760105,2.611239872306687,4.9,2.468421246115792,1.0,8.0,4.996950894739813,2.466419414407364,-2.0
2020-07-19,338,19,2.0,0.075,3062.44,3926.2,2020,19,29,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,6.0,8.0,2.0,7.0,1.0,4.571428571428571,2.6367367999823084,1.0,8.0,5.343691092560542,2.540428447343049,5.285714285714286,2.3014567770660523,1.0,8.0,5.1885000074587575,2.4532705614206654,4.966666666666667,2.4702831519027715,1.0,8.0,5.06166374024047,2.3986610644042017,-4.0
2020-07-19,343,23,3.0,0.05,108.81,187.6,2020,19,29,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,0.0,1.0,2.0,6.0,8.0,2.0,7.0,4.428571428571429,2.7602622373694117,1.0,8.0,4.507768319420407,2.6992622346379003,5.071428571428571,2.4640269015229004,1.0,8.0,4.763366673130923,2.545826660417479,4.833333333333333,2.5200346649686494,1.0,8.0,4.86413704732173,2.442872988379236,1.0
2020-07-19,134,1,3.0,0.05,577.81,1313.2,2020,19,29,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,3.0,2.0,6.0,8.0,2.0,4.142857142857143,2.794552524023075,1.0,8.0,4.130826239565305,2.4416820265927357,4.857142857142857,2.507132682112031,1.0,8.0,4.528251116713467,2.450311043043282,4.666666666666667,2.468188409135023,1.0,8.0,4.743870141042909,2.408232148747344,0.0
2020-07-19,221,13,8.0,0.1,227.8,268.0,2020,19,29,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,0.0,1.0,3.0,3.0,2.0,6.0,8.0,4.428571428571429,2.507132682112029,2.0,8.0,3.848119679673979,2.179699253511609,4.857142857142857,2.507132682112031,1.0,8.0,4.324484301151672,2.3439569220674485,4.733333333333333,2.391556026917419,1.0,8.0,4.631362390007883,2.369659344072976,5.0
